Frame,Track_ID,Class_Name,X,Y,W,H
282,5,person,605,534,483,1065
282,2,suitcase,1493,746,142,174
282,1,couch,757,761,1124,576
282,53,couch,1051,739,533,518
283,5,person,578,534,479,1063
283,2,suitcase,1494,746,141,174
283,1,couch,763,754,1106,550
283,53,couch,1040,740,557,522
284,5,person,549,533,471,1063
284,2,suitcase,1494,746,142,174
284,1,couch,772,750,1088,545
284,53,couch,1021,740,593,523
285,5,person,512,534,481,1064
285,2,suitcase,1494,746,142,174
285,1,couch,769,744,1095,537
285,53,couch,1009,739,619,522
286,5,person,467,533,502,1063
286,2,suitcase,1494,746,142,174
286,1,couch,746,748,1104,534
286,53,couch,990,740,655,523
287,5,person,415,533,528,1061
287,2,suitcase,1494,746,142,174
287,53,couch,977,741,682,525
288,5,person,362,534,560,1062
288,2,suitcase,1494,746,142,174
288,53,couch,964,743,708,529
289,5,person,318,534,581,1061
289,2,suitcase,1494,746,142,174
289,53,couch,959,747,717,537
290,5,person,288,533,577,1053
290,2,suitcase,1495,747,142,174
290,53,couch,958,749,721,540
291,5,person,273,533,546,1054
291,2,suitcase,1495,747,142,174
291,53,couch,958,750,720,540
291,1,chair,939,750,742,542
292,5,person,258,534,517,1057
292,2,suitcase,1495,747,142,174
292,53,couch,959,751,720,543
292,1,chair,960,750,707,540
293,5,person,244,533,489,1054
293,2,suitcase,1495,747,142,174
293,53,chair,961,751,718,545
293,1,couch,967,749,697,539
294,5,person,227,532,454,1056
294,2,suitcase,1495,746,142,174
294,53,chair,962,752,716,546
294,1,couch,969,749,696,539
295,5,person,207,535,414,1058
295,2,suitcase,1495,746,143,174
295,53,chair,962,752,715,548
295,1,couch,969,749,696,539
296,5,person,191,536,382,1059
296,2,suitcase,1494,746,142,174
296,53,chair,962,751,715,545
296,1,couch,968,748,699,537
297,5,person,180,536,361,1061
297,2,suitcase,1494,746,142,174
297,53,chair,963,749,714,541
297,1,couch,968,747,700,534
298,5,person,172,535,345,1059
298,2,suitcase,1493,746,143,174
298,53,couch,962,747,714,535
298,1,chair,967,746,699,532
299,5,person,159,536,319,1058
299,2,suitcase,1493,746,142,174
299,53,chair,964,745,712,533
299,1,couch,967,744,700,530
300,5,person,139,553,279,1024
300,2,suitcase,1493,746,142,174
300,53,chair,964,745,711,533
300,1,couch,968,744,700,529
301,5,person,114,598,228,938
301,2,suitcase,1493,746,143,175
301,53,couch,963,746,711,532
301,1,chair,966,745,700,533
302,5,person,69,674,138,788
302,2,suitcase,1493,746,143,175
302,53,couch,964,745,708,531
302,1,chair,965,744,700,532
303,2,suitcase,1492,746,143,175
303,53,couch,964,746,709,533
303,1,chair,965,746,701,535
304,2,suitcase,1492,746,143,175
305,2,suitcase,1492,746,143,175
305,1,couch,965,746,704,533
306,2,suitcase,1492,746,143,175
306,1,couch,964,746,708,533
307,2,suitcase,1492,746,144,175
307,1,couch,964,745,709,533
308,2,suitcase,1492,746,144,175
308,1,couch,962,745,714,532
309,2,suitcase,1492,746,144,174
309,1,couch,961,745,715,532
310,2,suitcase,1491,745,143,174
310,1,couch,960,745,718,531
311,2,suitcase,1491,745,143,174
311,1,couch,960,744,718,530
312,2,suitcase,1491,746,144,174
312,1,couch,959,744,720,531
313,2,suitcase,1491,746,144,175
313,1,couch,962,744,714,530
314,2,suitcase,1492,746,144,175
314,1,couch,964,744,711,529
315,2,suitcase,1492,746,143,175
315,1,couch,963,744,713,529
316,2,suitcase,1492,746,144,175
316,1,couch,962,744,714,530
317,2,suitcase,1492,745,143,175
317,1,couch,964,743,711,528
318,2,suitcase,1492,746,143,174
318,1,couch,964,743,708,527
319,2,suitcase,1492,746,143,175
319,1,couch,964,742,708,526
320,2,suitcase,1492,746,143,174
320,1,couch,965,742,707,525
321,2,suitcase,1491,746,143,174
321,1,couch,965,742,707,525
322,2,suitcase,1491,746,143,174
322,1,couch,965,741,705,524
323,2,suitcase,1491,746,143,174
323,1,couch,965,742,705,525
324,2,suitcase,1491,746,143,174
324,1,couch,963,743,710,526
325,2,suitcase,1491,746,143,174
325,1,couch,964,742,709,525
326,2,suitcase,1491,746,144,174
326,1,couch,962,742,712,525
327,2,suitcase,1491,746,144,174
327,1,couch,963,742,711,526
328,2,suitcase,1491,746,143,174
328,1,couch,965,742,707,524
329,2,suitcase,1491,746,143,174
329,1,couch,965,743,707,525
330,2,suitcase,1491,746,143,174
330,1,couch,965,743,708,525
330,57,chair,963,743,704,527
331,2,suitcase,1491,746,143,174
331,1,couch,964,743,710,525
333,58,chair,607,770,372,567
333,59,chair,1390,794,335,551
333,60,potted plant,983,321,149,163
333,61,chair,282,577,358,393
333,62,dining table,1009,765,715,601
333,63,person,281,576,357,391
333,64,chair,492,641,142,291
334,58,chair,607,770,372,566
334,59,chair,1390,794,335,551
334,60,potted plant,983,321,149,163
334,61,chair,282,577,357,393
334,62,dining table,1008,765,714,601
334,63,person,281,576,357,391
334,64,chair,492,641,142,290
335,58,chair,606,771,372,568
335,59,chair,1390,794,334,551
335,60,potted plant,983,321,149,163
335,61,chair,282,578,357,393
335,62,dining table,1007,765,716,602
335,63,person,281,576,357,392
335,64,chair,492,642,142,292
336,58,chair,606,771,373,569
336,59,chair,1390,794,334,551
336,60,potted plant,983,320,149,164
336,61,chair,282,578,357,393
336,62,dining table,1007,765,715,601
336,63,person,281,576,356,392
336,64,chair,492,642,142,294
337,58,chair,606,771,374,569
337,59,chair,1390,794,335,551
337,60,potted plant,983,320,149,164
337,61,chair,282,578,358,394
337,62,dining table,1005,765,713,600
337,63,person,281,576,357,392
337,64,chair,492,642,143,294
338,58,chair,606,771,374,569
338,59,chair,1390,794,335,551
338,60,potted plant,983,320,149,164
338,61,chair,282,578,358,393
338,62,dining table,1005,764,713,599
338,63,person,281,576,357,391
338,64,chair,492,642,143,293
338,75,potted plant,983,371,150,269
339,58,chair,606,771,374,568
339,59,chair,1392,794,334,550
339,60,potted plant,983,320,149,164
339,61,chair,282,578,358,393
339,62,dining table,1005,764,713,599
339,63,person,281,576,357,392
339,64,chair,492,642,143,294
339,75,potted plant,983,371,150,270
340,58,chair,606,771,374,568
340,59,chair,1393,793,334,549
340,60,potted plant,983,320,149,164
340,61,chair,282,578,358,393
340,62,dining table,1005,764,714,601
340,63,person,281,576,357,391
340,64,chair,492,642,143,293
340,75,potted plant,983,371,151,270
341,58,chair,606,771,375,569
341,59,chair,1393,793,334,549
341,60,potted plant,982,320,149,164
341,61,chair,282,578,358,393
341,62,dining table,1006,764,716,602
341,63,person,281,576,357,392
341,64,chair,492,641,143,292
341,75,potted plant,982,371,151,270
342,58,chair,606,772,374,570
342,59,chair,1394,793,334,549
342,60,potted plant,983,320,149,164
342,61,chair,282,577,358,393
342,62,dining table,1006,764,716,602
342,63,person,281,576,357,391
342,64,chair,492,642,143,293
342,75,potted plant,983,371,152,270
343,58,chair,606,771,373,569
343,59,chair,1391,794,335,550
343,60,potted plant,983,320,149,164
343,61,chair,282,577,358,393
343,62,dining table,1006,765,716,602
343,63,person,281,575,356,391
343,64,chair,492,643,143,298
343,75,potted plant,983,371,152,270
344,58,chair,606,771,373,567
344,59,chair,1390,794,335,551
344,60,potted plant,983,320,149,164
344,61,chair,282,577,358,393
344,62,dining table,1006,765,715,602
344,63,person,281,575,357,391
344,64,chair,492,642,143,295
344,75,potted plant,982,371,152,270
345,58,chair,607,770,373,567
345,59,chair,1392,794,334,550
345,60,potted plant,983,320,149,164
345,61,chair,282,577,358,393
345,62,dining table,1007,765,715,602
345,63,person,281,576,357,392
345,64,chair,492,642,142,293
345,75,potted plant,982,371,152,270
346,58,chair,607,770,372,566
346,59,chair,1391,794,335,551
346,60,potted plant,982,320,148,164
346,61,chair,282,577,358,393
346,62,dining table,1006,765,715,602
346,63,person,281,575,356,391
346,64,chair,492,642,142,291
346,75,potted plant,982,371,151,270
347,58,chair,607,770,372,566
347,59,chair,1394,794,335,550
347,60,potted plant,982,320,149,164
347,61,chair,282,577,358,393
347,62,dining table,1007,765,717,603
347,63,person,282,575,356,391
347,64,chair,492,642,142,291
347,75,potted plant,982,371,151,269
348,58,chair,607,770,372,567
348,59,chair,1392,794,336,551
348,60,potted plant,982,320,148,164
348,61,chair,282,577,358,393
348,62,dining table,1007,764,718,602
348,63,person,282,575,356,391
348,64,chair,492,641,142,291
348,75,potted plant,982,371,150,269
348,85,vase,1225,475,76,186
349,58,chair,606,771,374,568
349,59,chair,1391,794,337,551
349,60,potted plant,982,320,148,163
349,61,chair,282,577,358,393
349,62,dining table,1007,765,718,603
349,63,person,282,576,357,391
349,64,chair,492,642,143,292
349,75,potted plant,983,371,149,268
349,85,vase,1225,475,77,187
350,58,chair,606,771,374,568
350,59,chair,1391,794,336,551
350,60,potted plant,983,321,148,163
350,61,chair,282,578,358,393
350,62,dining table,1007,765,718,603
350,63,person,282,576,357,391
350,64,chair,492,643,143,293
350,75,potted plant,983,371,149,268
350,85,vase,1225,475,76,186
351,58,chair,606,772,375,568
351,59,chair,1391,794,336,552
351,60,potted plant,982,321,148,163
351,61,chair,283,578,358,393
351,62,dining table,1006,764,717,603
351,63,person,282,576,357,391
351,64,chair,492,643,144,294
351,75,potted plant,983,371,148,267
351,85,vase,1226,475,75,186
352,58,chair,606,772,375,568
352,59,chair,1391,794,336,552
352,60,potted plant,982,321,148,163
352,61,chair,282,578,358,393
352,62,dining table,1006,765,716,603
352,63,person,282,576,357,391
352,64,chair,491,643,144,293
352,75,potted plant,983,371,149,267
352,85,vase,1231,475,67,183
353,58,chair,606,772,375,568
353,59,chair,1391,794,336,551
353,60,potted plant,983,321,149,162
353,61,chair,282,577,357,391
353,62,dining table,1006,764,716,601
353,63,person,282,576,357,390
353,64,chair,491,642,144,293
353,75,potted plant,984,371,150,267
353,85,vase,1228,475,72,186
354,58,chair,606,771,375,567
354,59,chair,1391,794,337,552
354,60,potted plant,983,321,149,162
354,61,chair,282,576,357,390
354,62,dining table,1006,764,717,602
354,63,person,281,575,356,389
354,64,chair,492,643,144,293
354,75,potted plant,984,371,151,267
354,85,vase,1232,476,66,184
355,58,chair,606,771,374,568
355,59,chair,1391,794,336,551
355,60,potted plant,983,321,149,162
355,61,chair,282,576,357,390
355,62,dining table,1006,764,718,602
355,63,person,281,575,357,388
355,64,chair,492,643,143,294
355,75,potted plant,984,371,150,267
355,85,vase,1228,476,72,187
356,58,chair,607,771,373,566
356,59,chair,1391,795,336,551
356,60,potted plant,983,321,148,162
356,61,chair,282,576,358,390
356,62,dining table,1007,764,718,601
356,63,person,281,575,357,389
356,64,chair,492,644,143,295
356,75,potted plant,983,371,150,267
356,85,vase,1227,476,74,188
357,58,chair,607,770,373,564
357,59,chair,1391,794,336,551
357,60,potted plant,983,321,148,162
357,61,chair,282,576,358,390
357,62,dining table,1007,764,717,601
357,63,person,281,575,357,389
357,64,chair,492,644,143,295
357,75,potted plant,983,371,150,267
357,85,vase,1226,475,75,188
358,58,chair,607,771,372,566
358,59,chair,1391,794,336,551
358,60,potted plant,983,321,148,162
358,61,chair,282,576,358,390
358,62,dining table,1007,764,716,600
358,63,person,281,575,357,389
358,64,chair,492,643,142,294
358,75,potted plant,983,371,150,267
358,85,vase,1226,476,75,188
359,58,chair,607,771,372,567
359,59,chair,1392,794,338,551
359,60,potted plant,983,321,148,162
359,61,chair,283,574,361,389
359,62,dining table,1006,764,717,601
359,63,person,281,575,357,389
359,64,chair,492,643,143,294
359,75,potted plant,983,371,151,268
359,85,vase,1226,476,74,187
360,58,chair,607,771,372,566
360,59,chair,1392,794,338,551
360,60,potted plant,983,321,148,162
360,61,chair,284,574,363,388
360,62,dining table,1006,764,716,600
360,63,person,281,575,357,389
360,64,chair,492,643,142,294
360,75,potted plant,983,371,151,268
360,85,vase,1226,476,74,186
361,58,chair,607,769,372,565
361,59,chair,1392,794,337,551
361,60,potted plant,983,321,148,162
361,61,chair,283,575,360,389
361,62,dining table,1005,762,716,597
361,63,person,281,575,357,388
361,64,chair,492,643,142,295
361,75,potted plant,983,371,151,268
361,85,vase,1226,474,74,187
362,58,chair,607,769,372,564
362,59,chair,1391,794,337,551
362,60,potted plant,983,321,149,162
362,61,chair,286,574,368,388
362,62,dining table,1004,762,713,596
362,63,person,281,575,357,388
362,64,chair,492,644,142,295
362,75,potted plant,983,371,152,268
362,85,vase,1225,474,75,187
363,58,chair,607,768,372,562
363,59,chair,1393,794,336,550
363,60,potted plant,983,321,149,162
363,61,chair,289,573,373,389
363,62,dining table,1005,762,711,597
363,63,person,281,575,357,389
363,64,chair,492,644,142,295
363,75,potted plant,983,371,153,268
363,85,vase,1225,474,75,188
364,58,chair,606,768,373,562
364,59,chair,1393,793,335,550
364,60,potted plant,983,321,148,162
364,61,chair,284,575,363,390
364,62,dining table,1005,763,712,597
364,63,person,281,575,357,389
364,64,chair,492,643,142,295
364,75,potted plant,983,371,153,268
364,85,vase,1224,474,76,187
365,58,chair,606,768,373,564
365,59,chair,1394,793,335,550
365,60,potted plant,983,321,148,162
365,61,chair,283,576,360,390
365,62,dining table,1006,762,713,597
365,63,person,281,575,357,389
365,64,chair,492,643,142,294
365,75,potted plant,983,371,152,268
365,85,vase,1224,474,77,188
366,58,chair,607,768,373,565
366,59,chair,1394,794,334,549
366,60,potted plant,983,320,149,164
366,62,dining table,1005,763,712,597
366,63,person,281,575,358,388
366,64,chair,492,643,142,294
366,75,potted plant,983,371,153,268
366,85,vase,1224,474,78,188
367,58,chair,607,768,373,564
367,59,chair,1391,794,335,550
367,60,potted plant,983,320,149,163
367,62,dining table,1006,763,713,597
367,63,person,281,575,358,389
367,64,chair,492,643,142,294
367,75,potted plant,983,371,153,269
367,85,vase,1224,474,78,188
368,58,chair,607,769,373,567
368,59,chair,1390,794,335,551
368,60,potted plant,983,320,148,163
368,62,dining table,1006,764,714,598
368,63,person,281,575,357,390
368,64,chair,492,643,142,294
368,75,potted plant,982,371,152,269
368,85,vase,1225,474,77,188
369,58,chair,607,768,373,566
369,59,chair,1389,795,335,551
369,60,potted plant,983,320,148,163
369,62,dining table,1007,764,714,601
369,63,person,282,575,358,390
369,64,chair,492,643,142,294
369,75,potted plant,982,371,151,268
369,85,vase,1225,474,77,188
370,58,chair,607,768,373,565
370,59,chair,1391,794,334,550
370,60,potted plant,982,320,148,163
370,62,dining table,1007,765,714,602
370,63,person,282,576,358,391
370,64,chair,492,643,142,294
370,75,potted plant,982,371,151,269
370,85,vase,1225,475,77,188
371,58,chair,607,769,372,566
371,59,chair,1392,794,334,550
371,60,potted plant,982,320,149,164
371,62,dining table,1008,765,714,602
371,63,person,282,576,358,392
371,64,chair,492,643,142,293
371,75,potted plant,982,371,151,269
371,85,vase,1226,475,75,187
372,58,chair,607,769,372,565
372,59,chair,1393,793,335,550
372,60,potted plant,982,320,149,164
372,62,dining table,1009,765,715,602
372,63,person,281,576,357,391
372,64,chair,492,643,142,293
372,75,potted plant,983,371,151,269
372,85,vase,1225,474,75,186
372,89,chair,282,577,358,392
373,58,chair,607,770,371,566
373,59,chair,1391,794,335,551
373,60,potted plant,983,320,149,163
373,62,dining table,1009,765,715,602
373,63,person,282,576,358,392
373,64,chair,492,643,142,293
373,75,potted plant,983,371,151,269
373,85,vase,1226,475,75,186
374,58,chair,607,768,371,563
374,59,chair,1392,794,335,550
374,60,potted plant,982,320,148,163
374,62,dining table,1009,765,716,602
374,63,person,281,576,358,391
374,64,chair,493,643,142,293
374,75,potted plant,982,371,150,269
374,85,vase,1226,475,76,186
375,58,chair,607,768,371,562
375,59,chair,1393,794,335,550
375,60,potted plant,983,320,148,163
375,62,dining table,1008,764,715,602
375,63,person,281,576,358,390
375,64,chair,492,643,142,294
375,75,potted plant,983,371,150,269
375,85,vase,1225,475,76,187
376,58,chair,607,769,372,564
376,59,chair,1391,794,335,551
376,60,potted plant,983,321,148,162
376,62,dining table,1008,765,717,602
376,63,person,281,576,357,390
376,64,chair,492,643,142,294
376,75,potted plant,983,372,150,269
376,85,vase,1225,476,76,187
377,58,chair,607,770,372,566
377,59,chair,1390,795,335,551
377,60,potted plant,983,321,148,162
377,62,dining table,1009,765,718,603
377,63,person,281,576,357,390
377,64,chair,492,643,142,294
377,75,potted plant,983,372,150,268
377,85,vase,1225,475,76,187
378,58,chair,607,771,372,567
378,59,chair,1390,795,335,551
378,60,potted plant,983,321,148,162
378,62,dining table,1009,765,717,603
378,63,person,281,576,357,391
378,64,chair,492,643,142,293
378,75,potted plant,982,372,150,268
378,85,vase,1225,475,75,186
379,58,chair,607,770,372,567
379,59,chair,1390,795,336,551
379,60,potted plant,983,321,148,162
379,62,dining table,1008,765,716,603
379,63,person,281,576,357,392
379,64,chair,492,643,143,294
379,75,potted plant,982,371,151,268
379,85,vase,1225,475,77,187
380,58,chair,607,769,373,567
380,59,chair,1392,794,335,551
380,60,potted plant,983,320,148,162
380,62,dining table,1008,765,716,602
380,63,person,281,576,357,391
380,64,chair,492,643,143,295
380,75,potted plant,982,371,152,268
380,85,vase,1225,475,77,187
381,58,chair,606,769,373,567
381,59,chair,1391,794,336,551
381,60,potted plant,982,320,149,163
381,62,dining table,1007,764,715,601
381,63,person,281,576,357,391
381,64,chair,492,643,143,295
381,75,potted plant,983,371,152,268
381,85,vase,1225,475,77,187
382,58,chair,606,769,374,566
382,59,chair,1390,795,337,551
382,60,potted plant,983,320,148,163
382,62,dining table,1007,764,715,601
382,63,person,282,576,357,391
382,64,chair,492,643,143,294
382,75,potted plant,983,371,151,268
382,85,vase,1226,475,76,187
383,58,chair,606,770,374,567
383,59,chair,1390,795,337,551
383,60,potted plant,983,320,148,162
383,62,dining table,1007,764,715,600
383,63,person,281,576,357,390
383,64,chair,492,642,143,294
383,75,potted plant,983,371,151,268
383,85,vase,1226,475,75,187
384,58,chair,606,770,374,567
384,59,chair,1390,795,336,551
